検証軸,条件,ブロック,3枝パターン,出走数,勝率,市場期待勝率,勝A_E,勝z,複勝率,市場期待複勝率,複勝A_E,複勝z,単勝回収率,勝期待判定,複勝期待判定
ダート馬場状態×含水率階層,良×やや低,母父ブロック,バ極極,1642,0.07734470158343483,0.07727272842702936,1.0009314173042752,0.011770624398375368,0.24421437271619975,0.22756110892517697,1.0731815021893678,1.9463167136523762,80.87697929354447,中立,やや強
ダート馬場状態×含水率階層,良×標準,父ブロック,地極地,1062,0.06591337099811675,0.06467556624527862,1.0191386767012418,0.17720126962258498,0.1760828625235405,0.19572259432805972,0.8996552652904234,-1.9419789840042962,59.24670433145005,中立,やや弱
ダート馬場状態×含水率階層,不良×高,母父ブロック,地極極,943,0.05726405090137858,0.07041874856378118,0.8131932485211968,-1.7014697250711286,0.19088016967126192,0.21193408572865777,0.9006581882050277,-1.8917658142547795,39.40615058324496,やや弱,やや弱
ダート馬場状態×含水率階層,重×高,父ブロック,地地極,1184,0.06925675675675676,0.0663743885662101,1.0434259094932592,0.4343231887660415,0.21621621621621623,0.19832250768155668,1.0902253039447807,1.8770345601089695,88.70777027027027,中立,やや強
ダート馬場状態×含水率階層,良×低,父ブロック,地ババ,557,0.04129263913824058,0.05874707988087923,0.70288836861286,-1.866531906150581,0.19389587073608616,0.18395444116135864,1.054042889706627,0.7127232043374413,39.03052064631958,やや弱,中立
ダート馬場状態×含水率階層,稍重×やや高,母父ブロック,バ極極,1002,0.08283433133732535,0.06920933470783736,1.1968664586504845,1.8385293203803605,0.2125748502994012,0.20773276211066596,1.0233092177639063,0.4573830503886325,109.10179640718565,やや強,中立
ダート馬場状態×含水率階層,良×低,父ブロック,極極地,2226,0.06334231805929919,0.0674560597798226,0.9390159796769821,-0.8307617326293739,0.19002695417789758,0.20297929915520044,0.9361888378213419,-1.819513756563308,70.40880503144655,中立,やや弱
ダート馬場状態×含水率階層,良×標準,母母父ブロック,地バ極,820,0.09024390243902439,0.07483476412467893,1.2059088245226905,1.8060308559575968,0.23414634146341465,0.22290147010044298,1.0504477218472563,0.9279384609084269,141.36585365853662,やや強,中立
ダート馬場状態×含水率階層,良×低,父ブロック,地地バ,1255,0.06772908366533864,0.06226851362575486,1.0876939197939235,0.8656776107870716,0.20557768924302788,0.1889777242714118,1.0878408555062027,1.7902375937626154,68.16733067729083,中立,やや強
ダート馬場状態×含水率階層,良×やや低,父ブロック,地極極,2532,0.06832543443917852,0.07069558473552988,0.9664738568155562,-0.4985646459345197,0.22669826224328593,0.21451324450307724,1.056803102150804,1.7734815912523354,57.045813586097985,中立,やや強
ダート馬場状態×含水率階層,稍重×やや高,母父ブロック,極極地,4432,0.06272563176895307,0.06884612707127283,0.9110989163416044,-1.7493773086906652,0.20239169675090252,0.2060227604329241,0.9823754245676959,-0.7272627558711193,55.819043321299645,やや弱,中立
ダート馬場状態×含水率階層,良×やや高,父ブロック,地地極,842,0.07482185273159145,0.06819131741024019,1.0972343045004078,0.8172514433900981,0.23040380047505937,0.2099710632429676,1.097312157763606,1.745177946078155,97.28028503562946,中立,やや強
ダート馬場状態×含水率階層,良×低,母父ブロック,地極地,898,0.066815144766147,0.07603515086729568,0.8787402142827285,-1.1249100028023917,0.20601336302895323,0.22574657432957454,0.9125868848321385,-1.707848451590323,58.48552338530069,中立,やや弱
ダート馬場状態×含水率階層,良×やや低,母母父ブロック,地地極,714,0.07703081232492998,0.07608296407157297,1.0124580878902842,0.10321136930597789,0.20448179271708683,0.22656182116694498,0.9025430307007102,-1.6965893602687776,104.74789915966387,中立,やや弱
ダート馬場状態×含水率階層,稍重×高,父ブロック,極極地,657,0.0837138508371385,0.0681383086204559,1.2285871565060633,1.6928570728721861,0.2009132420091324,0.20630501175137006,0.9738650569054736,-0.4047686792318654,97.42770167427702,やや強,中立
ダート馬場状態×含水率階層,稍重×やや高,母父ブロック,地極極,1977,0.07081436519979767,0.07505379072493015,0.9435148380356984,-0.7731177411775836,0.21294891249367728,0.22586762818833525,0.9428040405866132,-1.6670640310509786,72.03844208396558,中立,やや弱
