場所,R,クラスコード,クラス名,芝ダ,グレードコード,距離,馬場状態,レースID(新),馬番,枠番,馬名,性別,年齢,斤量,確定着順,単勝オッズ,調教師,調教師コード,所属,父馬名,コースID
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,5,3,ブリガンダイン,牡,2,55,4,9.4,林徹,CX01163,美,ドゥラメンテ,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,6,4,ジェントルタッチ,牡,2,55,5,30.1,武井亮,CX01147,美,Always Dreaming,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,7,4,モキハナ,牝,2,51,13,167.2,尾形和幸,CX01141,美,コパノリッキー,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,8,5,バーンキャット,牝,2,54,8,9,和田勇介,CX01165,美,ディスクリートキャット,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,9,5,トロピカルタウン,牡,2,55,2,46.8,伊坂重信,CX01177,美,カレンブラックヒル,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,10,6,ライヴビネガー,牡,2,55,15,150.6,高橋文雅,CX01134,美,ビッグアーサー,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,11,6,デオヴォレンティ,牝,2,54,11,33.5,大江原哲,CX01012,美,ダノンバラード,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,12,7,アストロアイガー,牡,2,55,6,7,中舘英二,CX01153,美,レーヴミストラル,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,13,7,シグナルファイアー,牝,2,54,9,152.8,水野貴広,CX01094,美,ラニ,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,14,8,タマモヴェナトル,牡,2,55,3,4.7,菊沢隆徳,CX01115,美,シニスターミニスター,中山ダ1800
中山,2,15,新馬,ダ,,1800,良,2.02212E+17,15,8,レオアメニティー,セ,2,55,12,245.5,萱野浩二,CX01024,美,トーセンジョーダン,中山ダ1800
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,1,1,スターオブアーサー,牡,2,55,12,479.2,嶋田幸晴,CX05698,地,ビッグアーサー,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,2,2,エリカキルシェ,牝,2,54,10,83.7,宮田敬介,CX01175,美,マインドユアビスケッツ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,3,3,ニフェーデービル,牡,2,55,6,24.2,中舘英二,CX01153,美,ルーラーシップ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,4,4,キモンアップル,牝,2,54,11,126.7,村山明,CX01107,栗,コパノリッキー,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,5,5,ゴールデンウィンド,牝,2,54,4,13.4,高柳大輔,CX01159,栗,ドレフォン,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,6,5,スズカコーズ,牡,2,54,2,11.6,伊藤圭三,CX01023,美,スズカコーズウェイ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,7,6,エコロアレス,牡,2,55,1,5.3,森秀行,CX00427,栗,Unified,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,8,6,ナックブレイブ,牡,2,55,9,181.7,杉浦宏昭,CX01008,美,レッドファルクス,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,9,7,スクーバー,牡,2,55,3,1.8,武藤善則,CX01064,美,ヘニーヒューズ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,10,7,ゴッドセンド,牡,2,55,7,143.7,浜田多実,CX01138,栗,アジアエクスプレス,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,11,8,ネバレチュゴー,牡,2,52,5,5.5,西田雄一,CX01187,美,アメリカンペイトリオット,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,12,8,ダンスインザリング,牡,2,55,8,21.4,武井亮,CX01147,美,キンシャサノキセキ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,1,1,プリティインピンク,牝,4,53,4,36.1,小手川準,CX01171,美,キンシャサノキセキ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,2,1,フエキ,牝,3,52,13,10.8,和田正一,CX01114,美,ディスクリートキャット,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,3,2,ハロースクロール,牝,3,54,10,174.8,手塚貴久,CX01038,美,ヘニーヒューズ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,4,2,ロジヴィクトリア,牝,3,54,5,52.1,新開幸一,CX01116,美,ロジユニヴァース,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,5,3,ルージュブラン,牝,4,55,11,174,伊坂重信,CX01177,美,エピファネイア,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,6,3,マスケティアーズ,牡,4,57,14,282,小桧山悟,CX01005,美,ネオユニヴァース,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,7,4,ビービーキング,牡,4,57,9,4.7,戸田博文,CX01054,美,ワールドエース,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,8,4,ホテルカリホルニア,牡,5,57,3,11.4,萩原清,CX01017,美,ゴールドアリュール,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,9,5,ビーマイベイビー,牝,4,55,16,32.8,加藤和宏,CX01077,美,ジョーカプチーノ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,10,5,サンフィニティ,牝,4,55,7,28.4,鈴木伸尋,CX01026,美,ルーラーシップ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,11,6,ノアファンタジー,牝,4,52,15,55.2,大江原哲,CX01012,美,ディスクリートキャット,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,12,6,ソニックムーヴ,牡,4,57,6,15.2,伊坂重信,CX01177,美,モーリス,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,13,7,デュアルキャリアー,牡,6,57,12,3.2,加藤士津,CX01169,美,War Front,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,14,7,アジアノジュンシン,牝,4,55,2,10.6,奥村武,CX01145,美,アジアエクスプレス,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,15,8,セイウンハルカニ,牡,3,56,1,4.2,竹内正洋,CX01152,美,バゴ,中山ダ1200
中山,2,23,1勝,ダ,,1200,良,2.02212E+17,16,8,ヒメカミノイタダキ,牡,3,56,8,92.1,武市康男,CX01089,美,アドマイヤムーン,中山ダ1200
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,1,1,センタースリール,牝,3,54,14,68,本間忍,CX01056,美,ベルシャザール,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,2,1,クリーンドリーム,牡,4,57,3,10.5,鈴木伸尋,CX01026,美,ダンカーク,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,3,2,ネイリッカ,牝,3,54,10,8,和田勇介,CX01165,美,メイショウボーラー,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,4,2,グラスデスティーノ,牡,5,57,1,55.9,牧光二,CX01106,美,ワールドエース,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,5,3,ハイエストエンド,セ,5,57,9,21.4,小西一男,CX00405,美,エスケンデレヤ,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,6,3,ギャラクシーナイト,牡,3,56,8,5.8,菊沢隆徳,CX01115,美,ドゥラメンテ,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,7,4,アメリカンエール,牡,4,57,4,103.1,戸田博文,CX01054,美,Tapit,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,8,4,マイコレット,牝,4,52,16,276,大江原哲,CX01012,美,ベルシャザール,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,9,5,スクリーンプロセス,セ,4,56,12,76.5,中川公成,CX01081,美,スクリーンヒーロー,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,10,5,パワーブローキング,牡,3,56,7,2.1,栗田徹,CX01127,美,アメリカンペイトリオット,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,11,6,ヘキクウ,牡,3,56,15,37,鈴木伸尋,CX01026,美,ラブリーデイ,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,12,6,ガルヴィハーラ,牡,6,57,5,12.5,萩原清,CX01017,美,ゴールドアリュール,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,13,7,サトノフォース,セ,6,57,11,35.6,古賀慎明,CX01079,美,ディープインパクト,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,14,7,ブレイクフォース,牡,3,56,2,7.6,中舘英二,CX01153,美,アジアエクスプレス,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,15,8,クアトロマジコ,牡,3,56,6,62.9,宮田敬介,CX01175,美,サトノアラジン,中山ダ1800
中山,2,43,2勝,ダ,,1800,良,2.02212E+17,16,8,ロジカルガール,牝,6,53,13,170.5,大和田成,CX01124,美,ダノンシャンティ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,1,1,グラスブルース,牡,8,53,9,134,牧光二,CX01106,美,シンボリクリスエス,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,2,1,ナリノモンターニュ,牡,5,53,8,215,上原博之,CX00423,美,ヴィクトワールピサ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,3,2,スペロデア,牝,5,52,15,103.6,伊藤圭三,CX01023,美,エスポワールシチー,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,4,2,サトノロイヤル,牡,4,56,4,12.6,南井克巳,CX01049,栗,ヘニーヒューズ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,5,3,ケイアイロベージ,セ,4,55,14,5.7,野中賢二,CX01098,栗,ヘニーヒューズ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,6,3,メンアットワーク,牡,3,55,5,3.4,斎藤誠,CX01086,美,ドゥラメンテ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,7,4,オレンジペコ,牝,5,52,16,78,武英智,CX01161,栗,マジェスティックウォリアー,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,8,4,トラモント,セ,5,54,3,27.2,新開幸一,CX01116,美,アイルハヴアナザー,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,9,5,セイルオンセイラー,牡,3,55,13,13.7,田中博康,CX01162,美,ドレフォン,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,10,5,タヒチアンダンス,牝,3,53,7,12.1,加藤征弘,CX01059,美,キングカメハメハ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,11,6,マイネルクロンヌ,牡,5,56,10,6,青木孝文,CX01156,美,オルフェーヴル,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,12,6,ピュアジャッジ,セ,4,55,1,15.9,清水久詞,CX01110,栗,ホッコータルマエ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,13,7,カフェスペランツァ,牡,5,54,11,153.9,中舘英二,CX01153,美,ハーツクライ,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,14,7,コスモセイリュウ,牡,5,54,12,49.7,中野栄治,CX01010,美,Temple City,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,15,8,コーラスケイト,牝,4,52,6,31.4,田村康仁,CX01027,美,オルフェーヴル,中山ダ1800
中山,2,67,3勝,ダ,E,1800,良,2.02212E+17,16,8,ガンダルフ,牡,4,56,2,5.1,国枝栄,CX00399,美,キングカメハメハ,中山ダ1800
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,1,1,カマラードマリー,牝,2,52,1,9.1,小笠倫弘,CX01076,美,セレスハント,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,2,1,パイアイヤー,牝,2,54,6,4.6,鈴木伸尋,CX01026,美,アジアエクスプレス,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,3,2,エマウリオマレプ,牝,2,54,7,64.6,伊藤大士,CX01109,美,ディーマジェスティ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,4,2,キョウエイジョイ,牝,2,54,4,232,中川公成,CX01081,美,レッドファルクス,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,5,3,ニシノピボット,牝,2,54,11,13.9,嘉藤貴行,CX01195,美,ドレフォン,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,6,3,スングリダンダン,牝,2,54,13,142.2,南田美知,CX00437,美,マジェスティックウォリアー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,7,4,キタノマーベラス,牝,2,54,14,131.4,松永康利,CX01093,美,ジョーカプチーノ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,8,4,ヘルスケア,牝,2,52,10,330,小桧山悟,CX01005,美,ビッグアーサー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,9,5,ニケファルコン,牝,2,53,16,77.9,伊藤圭三,CX01023,美,スズカコーズウェイ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,10,5,ベアカワイコチャン,牝,2,54,3,5.2,杉浦宏昭,CX01008,美,アジアエクスプレス,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,11,6,テイエムスイスイ,牝,2,54,2,3,石栗龍彦,CX01043,美,メイショウボーラー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,12,6,サトノミネルヴァ,牝,2,51,5,6.9,国枝栄,CX00399,美,ロードカナロア,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,13,7,チキチキチータ,牝,2,54,8,239,杉浦宏昭,CX01008,美,ロゴタイプ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,14,7,ジュエルマドンナ,牝,2,52,9,168.7,稲垣幸雄,CX01167,美,レッドファルクス,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,15,8,プリティセレブ,牝,2,52,12,12.9,小手川準,CX01171,美,イスラボニータ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,16,8,パープルラメーラ,牝,2,54,15,434.7,堀内岳志,CX01189,美,アルデバラン2,中山ダ1200
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,1,1,ブレードキング,牡,2,55,6,18.8,岩戸孝樹,CX01051,美,マジェスティックウォリアー,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,2,2,ニシノファンフェア,牡,2,55,5,7.1,和田勇介,CX01165,美,ホッコータルマエ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,3,2,ジャクソン,牡,2,55,3,4.4,武市康男,CX01089,美,サトノアラジン,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,4,3,ラフト,牡,2,55,8,21.7,畠山吉宏,CX01048,美,リオンディーズ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,5,3,ウインクリエ,牡,2,55,10,36.3,小手川準,CX01171,美,クリエイター2,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,6,4,ベルウッドグラス,牡,2,55,1,7.7,牧光二,CX01106,美,パイロ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,7,4,フクノブルジュ,牡,2,55,2,3.8,竹内正洋,CX01152,美,フリオーソ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,8,5,ピックアップライン,牡,2,55,4,120.1,田中剛,CX01119,美,ロゴタイプ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,9,5,ロゴデザイン,牡,2,54,14,31.1,黒岩陽一,CX01133,美,ロゴタイプ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,10,6,リネンマンボ,牡,2,53,9,7.6,粕谷昌央,CX01096,美,ダンカーク,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,11,6,ヒュームテソーロ,牡,2,55,7,236.7,伊坂重信,CX01177,美,ファインニードル,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,12,7,エドノアンジェラス,牝,2,54,15,15.9,相沢郁,CX01020,美,ドゥラメンテ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,13,7,リアルブリージー,牡,2,55,13,100.8,伊藤伸一,CX01031,美,リアルインパクト,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,14,8,ディオスシチー,牡,2,55,12,160.9,手塚貴久,CX01038,美,ルーラーシップ,中山ダ1800
中山,3,7,未勝利,ダ,,1800,稍,2.02212E+17,15,8,リーア,牝,2,54,11,18.7,小西一男,CX00405,美,ラブリーデイ,中山ダ1800
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,1,1,クラウンジン,牡,2,55,14,324.9,武市康男,CX01089,美,サムライハート,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,2,1,ユーメイドマイデイ,牝,2,54,9,325.7,大江原哲,CX01012,美,ベストウォーリア,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,3,2,サイモンギフト,牡,2,55,2,5.2,勢司和浩,CX01047,美,シャンハイボビー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,4,2,モテオ,牡,2,55,15,417.8,青木孝文,CX01156,美,モンテロッソ,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,5,3,ストリートジャガー,牡,2,55,4,29.2,松山将樹,CX01100,美,シャンハイボビー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,6,3,セイカパルナッソス,牝,2,54,13,127.5,南田美知,CX00437,美,ゴールドアクター,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,7,4,ベベ,牡,2,55,12,44.2,武市康男,CX01089,美,ディスクリートキャット,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,8,4,ハッポウヤブレ,牡,2,53,16,338.6,小桧山悟,CX01005,美,ベルシャザール,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,9,5,ラージフィールド,セ,2,55,10,215.9,松永康利,CX01093,美,マジェスティックウォリアー,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,10,5,コスモレンブランサ,牝,2,52,7,42.7,武藤善則,CX01064,美,ダノンバラード,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,11,6,キョウエイノーブル,牝,2,54,5,136.9,萱野浩二,CX01024,美,ミッキーロケット,中山ダ1200
中山,3,7,未勝利,ダ,,1200,稍,2.02212E+17,12,6,レジェンダシチー,牡,2,55,11,21,上原博之,CX00423,美,ダノンレジェンド,中山ダ1200
